Date_Key,Year,Quarter,Month,Month_Number,Day,Day_of_Week,Week_of_Year,Date_String
20171216,2017,Q4,December,12,16,Saturday,50,2017-12-16
20171217,2017,Q4,December,12,17,Sunday,50,2017-12-17
20171218,2017,Q4,December,12,18,Monday,51,2017-12-18
20171219,2017,Q4,December,12,19,Tuesday,51,2017-12-19
20171220,2017,Q4,December,12,20,Wednesday,51,2017-12-20
20171221,2017,Q4,December,12,21,Thursday,51,2017-12-21
20171222,2017,Q4,December,12,22,Friday,51,2017-12-22
20171225,2017,Q4,December,12,25,Monday,52,2017-12-25
20171226,2017,Q4,December,12,26,Tuesday,52,2017-12-26
20171227,2017,Q4,December,12,27,Wednesday,52,2017-12-27
20171228,2017,Q4,December,12,28,Thursday,52,2017-12-28
20171229,2017,Q4,December,12,29,Friday,52,2017-12-29
20171231,2017,Q4,December,12,31,Sunday,52,2017-12-31
20180102,2018,Q1,January,1,2,Tuesday,1,2018-01-02
20180103,2018,Q1,January,1,3,Wednesday,1,2018-01-03
20180104,2018,Q1,January,1,4,Thursday,1,2018-01-04
20180105,2018,Q1,January,1,5,Friday,1,2018-01-05
20180108,2018,Q1,January,1,8,Monday,2,2018-01-08
20180109,2018,Q1,January,1,9,Tuesday,2,2018-01-09
20180110,2018,Q1,January,1,10,Wednesday,2,2018-01-10
20180111,2018,Q1,January,1,11,Thursday,2,2018-01-11
20180112,2018,Q1,January,1,12,Friday,2,2018-01-12
20180113,2018,Q1,January,1,13,Saturday,2,2018-01-13
20180114,2018,Q1,January,1,14,Sunday,2,2018-01-14
20180115,2018,Q1,January,1,15,Monday,3,2018-01-15
20180116,2018,Q1,January,1,16,Tuesday,3,2018-01-16
20180117,2018,Q1,January,1,17,Wednesday,3,2018-01-17
20180118,2018,Q1,January,1,18,Thursday,3,2018-01-18
20180119,2018,Q1,January,1,19,Friday,3,2018-01-19
20180120,2018,Q1,January,1,20,Saturday,3,2018-01-20
20180121,2018,Q1,January,1,21,Sunday,3,2018-01-21
20180122,2018,Q1,January,1,22,Monday,4,2018-01-22
20180123,2018,Q1,January,1,23,Tuesday,4,2018-01-23
20180124,2018,Q1,January,1,24,Wednesday,4,2018-01-24
20180125,2018,Q1,January,1,25,Thursday,4,2018-01-25
20180126,2018,Q1,January,1,26,Friday,4,2018-01-26
20180128,2018,Q1,January,1,28,Sunday,4,2018-01-28
20180129,2018,Q1,January,1,29,Monday,5,2018-01-29
20180130,2018,Q1,January,1,30,Tuesday,5,2018-01-30
20180131,2018,Q1,January,1,31,Wednesday,5,2018-01-31
20180201,2018,Q1,February,2,1,Thursday,5,2018-02-01
20180202,2018,Q1,February,2,2,Friday,5,2018-02-02
20180204,2018,Q1,February,2,4,Sunday,5,2018-02-04
20180205,2018,Q1,February,2,5,Monday,6,2018-02-05
20180206,2018,Q1,February,2,6,Tuesday,6,2018-02-06
20180207,2018,Q1,February,2,7,Wednesday,6,2018-02-07
20180208,2018,Q1,February,2,8,Thursday,6,2018-02-08
20180209,2018,Q1,February,2,9,Friday,6,2018-02-09
20180210,2018,Q1,February,2,10,Saturday,6,2018-02-10
20180211,2018,Q1,February,2,11,Sunday,6,2018-02-11
20180212,2018,Q1,February,2,12,Monday,7,2018-02-12
20180213,2018,Q1,February,2,13,Tuesday,7,2018-02-13
20180214,2018,Q1,February,2,14,Wednesday,7,2018-02-14
20180215,2018,Q1,February,2,15,Thursday,7,2018-02-15
20180216,2018,Q1,February,2,16,Friday,7,2018-02-16
20180219,2018,Q1,February,2,19,Monday,8,2018-02-19
20180220,2018,Q1,February,2,20,Tuesday,8,2018-02-20
20180221,2018,Q1,February,2,21,Wednesday,8,2018-02-21
20180222,2018,Q1,February,2,22,Thursday,8,2018-02-22
20180223,2018,Q1,February,2,23,Friday,8,2018-02-23
20180224,2018,Q1,February,2,24,Saturday,8,2018-02-24
20180225,2018,Q1,February,2,25,Sunday,8,2018-02-25
20180226,2018,Q1,February,2,26,Monday,9,2018-02-26
20180227,2018,Q1,February,2,27,Tuesday,9,2018-02-27
20180228,2018,Q1,February,2,28,Wednesday,9,2018-02-28
20180301,2018,Q1,March,3,1,Thursday,9,2018-03-01
20180302,2018,Q1,March,3,2,Friday,9,2018-03-02
20180304,2018,Q1,March,3,4,Sunday,9,2018-03-04
20180305,2018,Q1,March,3,5,Monday,10,2018-03-05
20180306,2018,Q1,March,3,6,Tuesday,10,2018-03-06
20180307,2018,Q1,March,3,7,Wednesday,10,2018-03-07
20180308,2018,Q1,March,3,8,Thursday,10,2018-03-08
20180309,2018,Q1,March,3,9,Friday,10,2018-03-09
20180310,2018,Q1,March,3,10,Saturday,10,2018-03-10
20180311,2018,Q1,March,3,11,Sunday,10,2018-03-11
20180312,2018,Q1,March,3,12,Monday,11,2018-03-12
20180313,2018,Q1,March,3,13,Tuesday,11,2018-03-13
20180314,2018,Q1,March,3,14,Wednesday,11,2018-03-14
20180315,2018,Q1,March,3,15,Thursday,11,2018-03-15
20180316,2018,Q1,March,3,16,Friday,11,2018-03-16
20180319,2018,Q1,March,3,19,Monday,12,2018-03-19
20180320,2018,Q1,March,3,20,Tuesday,12,2018-03-20
20180321,2018,Q1,March,3,21,Wednesday,12,2018-03-21
20180322,2018,Q1,March,3,22,Thursday,12,2018-03-22
20180323,2018,Q1,March,3,23,Friday,12,2018-03-23
20180326,2018,Q1,March,3,26,Monday,13,2018-03-26
20180327,2018,Q1,March,3,27,Tuesday,13,2018-03-27
20180328,2018,Q1,March,3,28,Wednesday,13,2018-03-28
20180329,2018,Q1,March,3,29,Thursday,13,2018-03-29
20180330,2018,Q1,March,3,30,Friday,13,2018-03-30
20180401,2018,Q2,April,4,1,Sunday,13,2018-04-01
20180402,2018,Q2,April,4,2,Monday,14,2018-04-02
20180403,2018,Q2,April,4,3,Tuesday,14,2018-04-03
20180404,2018,Q2,April,4,4,Wednesday,14,2018-04-04
20180405,2018,Q2,April,4,5,Thursday,14,2018-04-05
20180406,2018,Q2,April,4,6,Friday,14,2018-04-06
20180409,2018,Q2,April,4,9,Monday,15,2018-04-09
20180410,2018,Q2,April,4,10,Tuesday,15,2018-04-10
20180411,2018,Q2,April,4,11,Wednesday,15,2018-04-11
20180412,2018,Q2,April,4,12,Thursday,15,2018-04-12
20180413,2018,Q2,April,4,13,Friday,15,2018-04-13
20180414,2018,Q2,April,4,14,Saturday,15,2018-04-14
20180415,2018,Q2,April,4,15,Sunday,15,2018-04-15
20180416,2018,Q2,April,4,16,Monday,16,2018-04-16
20180417,2018,Q2,April,4,17,Tuesday,16,2018-04-17
20180418,2018,Q2,April,4,18,Wednesday,16,2018-04-18
20180419,2018,Q2,April,4,19,Thursday,16,2018-04-19
20180420,2018,Q2,April,4,20,Friday,16,2018-04-20
20180421,2018,Q2,April,4,21,Saturday,16,2018-04-21
20180422,2018,Q2,April,4,22,Sunday,16,2018-04-22
20180423,2018,Q2,April,4,23,Monday,17,2018-04-23
20180424,2018,Q2,April,4,24,Tuesday,17,2018-04-24
20180425,2018,Q2,April,4,25,Wednesday,17,2018-04-25
20180427,2018,Q2,April,4,27,Friday,17,2018-04-27
20180502,2018,Q2,May,5,2,Wednesday,18,2018-05-02
20180503,2018,Q2,May,5,3,Thursday,18,2018-05-03
20180506,2018,Q2,May,5,6,Sunday,18,2018-05-06
20180507,2018,Q2,May,5,7,Monday,19,2018-05-07
20180508,2018,Q2,May,5,8,Tuesday,19,2018-05-08
20180510,2018,Q2,May,5,10,Thursday,19,2018-05-10
20180511,2018,Q2,May,5,11,Friday,19,2018-05-11
20180515,2018,Q2,May,5,15,Tuesday,20,2018-05-15
20180516,2018,Q2,May,5,16,Wednesday,20,2018-05-16
20180518,2018,Q2,May,5,18,Friday,20,2018-05-18
20180520,2018,Q2,May,5,20,Sunday,20,2018-05-20
20180521,2018,Q2,May,5,21,Monday,21,2018-05-21
20180522,2018,Q2,May,5,22,Tuesday,21,2018-05-22
20180523,2018,Q2,May,5,23,Wednesday,21,2018-05-23
20180525,2018,Q2,May,5,25,Friday,21,2018-05-25
20180527,2018,Q2,May,5,27,Sunday,21,2018-05-27
20180530,2018,Q2,May,5,30,Wednesday,22,2018-05-30
20180531,2018,Q2,May,5,31,Thursday,22,2018-05-31
20180603,2018,Q2,June,6,3,Sunday,22,2018-06-03
20180604,2018,Q2,June,6,4,Monday,23,2018-06-04
20180607,2018,Q2,June,6,7,Thursday,23,2018-06-07
20180608,2018,Q2,June,6,8,Friday,23,2018-06-08
20180611,2018,Q2,June,6,11,Monday,24,2018-06-11
20180612,2018,Q2,June,6,12,Tuesday,24,2018-06-12
20180613,2018,Q2,June,6,13,Wednesday,24,2018-06-13
20180614,2018,Q2,June,6,14,Thursday,24,2018-06-14
20180618,2018,Q2,June,6,18,Monday,25,2018-06-18
20180619,2018,Q2,June,6,19,Tuesday,25,2018-06-19
20180620,2018,Q2,June,6,20,Wednesday,25,2018-06-20
20180624,2018,Q2,June,6,24,Sunday,25,2018-06-24
20180626,2018,Q2,June,6,26,Tuesday,26,2018-06-26
20180627,2018,Q2,June,6,27,Wednesday,26,2018-06-27
20180630,2018,Q2,June,6,30,Saturday,26,2018-06-30
20180701,2018,Q3,July,7,1,Sunday,26,2018-07-01
20180702,2018,Q3,July,7,2,Monday,27,2018-07-02
20180703,2018,Q3,July,7,3,Tuesday,27,2018-07-03
20180704,2018,Q3,July,7,4,Wednesday,27,2018-07-04
20180705,2018,Q3,July,7,5,Thursday,27,2018-07-05
20180706,2018,Q3,July,7,6,Friday,27,2018-07-06
20180707,2018,Q3,July,7,7,Saturday,27,2018-07-07
20180708,2018,Q3,July,7,8,Sunday,27,2018-07-08
20180709,2018,Q3,July,7,9,Monday,28,2018-07-09
20180710,2018,Q3,July,7,10,Tuesday,28,2018-07-10
20180711,2018,Q3,July,7,11,Wednesday,28,2018-07-11
20180712,2018,Q3,July,7,12,Thursday,28,2018-07-12
20180715,2018,Q3,July,7,15,Sunday,28,2018-07-15
20180716,2018,Q3,July,7,16,Monday,29,2018-07-16
20180717,2018,Q3,July,7,17,Tuesday,29,2018-07-17
20180718,2018,Q3,July,7,18,Wednesday,29,2018-07-18
20180719,2018,Q3,July,7,19,Thursday,29,2018-07-19
20180720,2018,Q3,July,7,20,Friday,29,2018-07-20
20180722,2018,Q3,July,7,22,Sunday,29,2018-07-22
20180723,2018,Q3,July,7,23,Monday,30,2018-07-23
20180724,2018,Q3,July,7,24,Tuesday,30,2018-07-24
20180725,2018,Q3,July,7,25,Wednesday,30,2018-07-25
20180727,2018,Q3,July,7,27,Friday,30,2018-07-27
20180729,2018,Q3,July,7,29,Sunday,30,2018-07-29
20180730,2018,Q3,July,7,30,Monday,31,2018-07-30
20180731,2018,Q3,July,7,31,Tuesday,31,2018-07-31
20180801,2018,Q3,August,8,1,Wednesday,31,2018-08-01
20180802,2018,Q3,August,8,2,Thursday,31,2018-08-02
20180803,2018,Q3,August,8,3,Friday,31,2018-08-03
20180804,2018,Q3,August,8,4,Saturday,31,2018-08-04
20180805,2018,Q3,August,8,5,Sunday,31,2018-08-05
20180806,2018,Q3,August,8,6,Monday,32,2018-08-06
20180807,2018,Q3,August,8,7,Tuesday,32,2018-08-07
20180809,2018,Q3,August,8,9,Thursday,32,2018-08-09
20180810,2018,Q3,August,8,10,Friday,32,2018-08-10
20180812,2018,Q3,August,8,12,Sunday,32,2018-08-12
20180813,2018,Q3,August,8,13,Monday,33,2018-08-13
20180814,2018,Q3,August,8,14,Tuesday,33,2018-08-14
20180815,2018,Q3,August,8,15,Wednesday,33,2018-08-15
20180816,2018,Q3,August,8,16,Thursday,33,2018-08-16
20180819,2018,Q3,August,8,19,Sunday,33,2018-08-19
20180820,2018,Q3,August,8,20,Monday,34,2018-08-20
20180821,2018,Q3,August,8,21,Tuesday,34,2018-08-21
20180823,2018,Q3,August,8,23,Thursday,34,2018-08-23
20180824,2018,Q3,August,8,24,Friday,34,2018-08-24
20180826,2018,Q3,August,8,26,Sunday,34,2018-08-26
20180827,2018,Q3,August,8,27,Monday,35,2018-08-27
20180828,2018,Q3,August,8,28,Tuesday,35,2018-08-28
20180829,2018,Q3,August,8,29,Wednesday,35,2018-08-29
20180830,2018,Q3,August,8,30,Thursday,35,2018-08-30
20180901,2018,Q3,September,9,1,Saturday,35,2018-09-01
20180902,2018,Q3,September,9,2,Sunday,35,2018-09-02
20180903,2018,Q3,September,9,3,Monday,36,2018-09-03
20180904,2018,Q3,September,9,4,Tuesday,36,2018-09-04
20180905,2018,Q3,September,9,5,Wednesday,36,2018-09-05
20180906,2018,Q3,September,9,6,Thursday,36,2018-09-06
20180907,2018,Q3,September,9,7,Friday,36,2018-09-07
20180909,2018,Q3,September,9,9,Sunday,36,2018-09-09
20180910,2018,Q3,September,9,10,Monday,37,2018-09-10
20180911,2018,Q3,September,9,11,Tuesday,37,2018-09-11
20180913,2018,Q3,September,9,13,Thursday,37,2018-09-13
20180916,2018,Q3,September,9,16,Sunday,37,2018-09-16
20180917,2018,Q3,September,9,17,Monday,38,2018-09-17
20180918,2018,Q3,September,9,18,Tuesday,38,2018-09-18
20180920,2018,Q3,September,9,20,Thursday,38,2018-09-20
20180922,2018,Q3,September,9,22,Saturday,38,2018-09-22
20180923,2018,Q3,September,9,23,Sunday,38,2018-09-23
20180929,2018,Q3,September,9,29,Saturday,39,2018-09-29
20180930,2018,Q3,September,9,30,Sunday,39,2018-09-30
20181001,2018,Q4,October,10,1,Monday,40,2018-10-01
20181002,2018,Q4,October,10,2,Tuesday,40,2018-10-02
20181003,2018,Q4,October,10,3,Wednesday,40,2018-10-03
20181006,2018,Q4,October,10,6,Saturday,40,2018-10-06
20181007,2018,Q4,October,10,7,Sunday,40,2018-10-07
20181008,2018,Q4,October,10,8,Monday,41,2018-10-08
20181009,2018,Q4,October,10,9,Tuesday,41,2018-10-09
20181010,2018,Q4,October,10,10,Wednesday,41,2018-10-10
20181011,2018,Q4,October,10,11,Thursday,41,2018-10-11
20181013,2018,Q4,October,10,13,Saturday,41,2018-10-13
20181014,2018,Q4,October,10,14,Sunday,41,2018-10-14
20181015,2018,Q4,October,10,15,Monday,42,2018-10-15
20181016,2018,Q4,October,10,16,Tuesday,42,2018-10-16
20181018,2018,Q4,October,10,18,Thursday,42,2018-10-18
20181020,2018,Q4,October,10,20,Saturday,42,2018-10-20
20181021,2018,Q4,October,10,21,Sunday,42,2018-10-21
20181022,2018,Q4,October,10,22,Monday,43,2018-10-22
20181023,2018,Q4,October,10,23,Tuesday,43,2018-10-23
20181024,2018,Q4,October,10,24,Wednesday,43,2018-10-24
20181025,2018,Q4,October,10,25,Thursday,43,2018-10-25
20181027,2018,Q4,October,10,27,Saturday,43,2018-10-27
20181028,2018,Q4,October,10,28,Sunday,43,2018-10-28
20181029,2018,Q4,October,10,29,Monday,44,2018-10-29
20181030,2018,Q4,October,10,30,Tuesday,44,2018-10-30
20181031,2018,Q4,October,10,31,Wednesday,44,2018-10-31
20181101,2018,Q4,November,11,1,Thursday,44,2018-11-01
20181102,2018,Q4,November,11,2,Friday,44,2018-11-02
20181103,2018,Q4,November,11,3,Saturday,44,2018-11-03
20181104,2018,Q4,November,11,4,Sunday,44,2018-11-04
20181105,2018,Q4,November,11,5,Monday,45,2018-11-05
20181107,2018,Q4,November,11,7,Wednesday,45,2018-11-07
20181108,2018,Q4,November,11,8,Thursday,45,2018-11-08
20181110,2018,Q4,November,11,10,Saturday,45,2018-11-10
20181111,2018,Q4,November,11,11,Sunday,45,2018-11-11
20181112,2018,Q4,November,11,12,Monday,46,2018-11-12
20181115,2018,Q4,November,11,15,Thursday,46,2018-11-15
20181116,2018,Q4,November,11,16,Friday,46,2018-11-16
20181117,2018,Q4,November,11,17,Saturday,46,2018-11-17
20181119,2018,Q4,November,11,19,Monday,47,2018-11-19
20181120,2018,Q4,November,11,20,Tuesday,47,2018-11-20
20181121,2018,Q4,November,11,21,Wednesday,47,2018-11-21
20181122,2018,Q4,November,11,22,Thursday,47,2018-11-22
20181123,2018,Q4,November,11,23,Friday,47,2018-11-23
20181125,2018,Q4,November,11,25,Sunday,47,2018-11-25
20181126,2018,Q4,November,11,26,Monday,48,2018-11-26
20181128,2018,Q4,November,11,28,Wednesday,48,2018-11-28
20181129,2018,Q4,November,11,29,Thursday,48,2018-11-29
20181130,2018,Q4,November,11,30,Friday,48,2018-11-30
20181202,2018,Q4,December,12,2,Sunday,48,2018-12-02
20181204,2018,Q4,December,12,4,Tuesday,49,2018-12-04
20181205,2018,Q4,December,12,5,Wednesday,49,2018-12-05
20181206,2018,Q4,December,12,6,Thursday,49,2018-12-06
20181207,2018,Q4,December,12,7,Friday,49,2018-12-07
20181209,2018,Q4,December,12,9,Sunday,49,2018-12-09
20181210,2018,Q4,December,12,10,Monday,50,2018-12-10
20181211,2018,Q4,December,12,11,Tuesday,50,2018-12-11
20181212,2018,Q4,December,12,12,Wednesday,50,2018-12-12
20181213,2018,Q4,December,12,13,Thursday,50,2018-12-13
20181214,2018,Q4,December,12,14,Friday,50,2018-12-14
20181215,2018,Q4,December,12,15,Saturday,50,2018-12-15
20181216,2018,Q4,December,12,16,Sunday,50,2018-12-16
20181217,2018,Q4,December,12,17,Monday,51,2018-12-17
20181218,2018,Q4,December,12,18,Tuesday,51,2018-12-18
20181219,2018,Q4,December,12,19,Wednesday,51,2018-12-19
20181220,2018,Q4,December,12,20,Thursday,51,2018-12-20
20181221,2018,Q4,December,12,21,Friday,51,2018-12-21
20181222,2018,Q4,December,12,22,Saturday,51,2018-12-22
20181223,2018,Q4,December,12,23,Sunday,51,2018-12-23
20181224,2018,Q4,December,12,24,Monday,52,2018-12-24
20181225,2018,Q4,December,12,25,Tuesday,52,2018-12-25
20181226,2018,Q4,December,12,26,Wednesday,52,2018-12-26
20181227,2018,Q4,December,12,27,Thursday,52,2018-12-27
20181228,2018,Q4,December,12,28,Friday,52,2018-12-28
20181229,2018,Q4,December,12,29,Saturday,52,2018-12-29
20181231,2018,Q4,December,12,31,Monday,1,2018-12-31
20190101,2019,Q1,January,1,1,Tuesday,1,2019-01-01
20190102,2019,Q1,January,1,2,Wednesday,1,2019-01-02
20190103,2019,Q1,January,1,3,Thursday,1,2019-01-03
20190104,2019,Q1,January,1,4,Friday,1,2019-01-04
20190106,2019,Q1,January,1,6,Sunday,1,2019-01-06
20190107,2019,Q1,January,1,7,Monday,2,2019-01-07
20190108,2019,Q1,January,1,8,Tuesday,2,2019-01-08
20190109,2019,Q1,January,1,9,Wednesday,2,2019-01-09
20190110,2019,Q1,January,1,10,Thursday,2,2019-01-10
20190112,2019,Q1,January,1,12,Saturday,2,2019-01-12
20190113,2019,Q1,January,1,13,Sunday,2,2019-01-13
20190114,2019,Q1,January,1,14,Monday,3,2019-01-14
20190115,2019,Q1,January,1,15,Tuesday,3,2019-01-15
20190116,2019,Q1,January,1,16,Wednesday,3,2019-01-16
20190117,2019,Q1,January,1,17,Thursday,3,2019-01-17
20190118,2019,Q1,January,1,18,Friday,3,2019-01-18
20190119,2019,Q1,January,1,19,Saturday,3,2019-01-19
20190120,2019,Q1,January,1,20,Sunday,3,2019-01-20
20190121,2019,Q1,January,1,21,Monday,4,2019-01-21
20190122,2019,Q1,January,1,22,Tuesday,4,2019-01-22
20190123,2019,Q1,January,1,23,Wednesday,4,2019-01-23
20190125,2019,Q1,January,1,25,Friday,4,2019-01-25
20190126,2019,Q1,January,1,26,Saturday,4,2019-01-26
20190127,2019,Q1,January,1,27,Sunday,4,2019-01-27
20190128,2019,Q1,January,1,28,Monday,5,2019-01-28
20190129,2019,Q1,January,1,29,Tuesday,5,2019-01-29
20190130,2019,Q1,January,1,30,Wednesday,5,2019-01-30
20190131,2019,Q1,January,1,31,Thursday,5,2019-01-31
20190201,2019,Q1,February,2,1,Friday,5,2019-02-01
20190205,2019,Q1,February,2,5,Tuesday,6,2019-02-05
20190206,2019,Q1,February,2,6,Wednesday,6,2019-02-06
20190209,2019,Q1,February,2,9,Saturday,6,2019-02-09
20190210,2019,Q1,February,2,10,Sunday,6,2019-02-10
20190211,2019,Q1,February,2,11,Monday,7,2019-02-11
20190212,2019,Q1,February,2,12,Tuesday,7,2019-02-12
20190213,2019,Q1,February,2,13,Wednesday,7,2019-02-13
20190214,2019,Q1,February,2,14,Thursday,7,2019-02-14
20190215,2019,Q1,February,2,15,Friday,7,2019-02-15
20190216,2019,Q1,February,2,16,Saturday,7,2019-02-16
20190217,2019,Q1,February,2,17,Sunday,7,2019-02-17
20190218,2019,Q1,February,2,18,Monday,8,2019-02-18
20190219,2019,Q1,February,2,19,Tuesday,8,2019-02-19
20190220,2019,Q1,February,2,20,Wednesday,8,2019-02-20
20190221,2019,Q1,February,2,21,Thursday,8,2019-02-21
20190222,2019,Q1,February,2,22,Friday,8,2019-02-22
20190224,2019,Q1,February,2,24,Sunday,8,2019-02-24
20190225,2019,Q1,February,2,25,Monday,9,2019-02-25
20190227,2019,Q1,February,2,27,Wednesday,9,2019-02-27
20190228,2019,Q1,February,2,28,Thursday,9,2019-02-28
20190301,2019,Q1,March,3,1,Friday,9,2019-03-01
20190303,2019,Q1,March,3,3,Sunday,9,2019-03-03
20190304,2019,Q1,March,3,4,Monday,10,2019-03-04
20190306,2019,Q1,March,3,6,Wednesday,10,2019-03-06
20190307,2019,Q1,March,3,7,Thursday,10,2019-03-07
20190311,2019,Q1,March,3,11,Monday,11,2019-03-11
20190312,2019,Q1,March,3,12,Tuesday,11,2019-03-12
20190313,2019,Q1,March,3,13,Wednesday,11,2019-03-13
20190314,2019,Q1,March,3,14,Thursday,11,2019-03-14
20190315,2019,Q1,March,3,15,Friday,11,2019-03-15
20190317,2019,Q1,March,3,17,Sunday,11,2019-03-17
20190318,2019,Q1,March,3,18,Monday,12,2019-03-18
20190319,2019,Q1,March,3,19,Tuesday,12,2019-03-19
20190320,2019,Q1,March,3,20,Wednesday,12,2019-03-20
20190321,2019,Q1,March,3,21,Thursday,12,2019-03-21
20190322,2019,Q1,March,3,22,Friday,12,2019-03-22
20190324,2019,Q1,March,3,24,Sunday,12,2019-03-24
20190325,2019,Q1,March,3,25,Monday,13,2019-03-25
20190326,2019,Q1,March,3,26,Tuesday,13,2019-03-26
20190327,2019,Q1,March,3,27,Wednesday,13,2019-03-27
20190328,2019,Q1,March,3,28,Thursday,13,2019-03-28
20190329,2019,Q1,March,3,29,Friday,13,2019-03-29
20190330,2019,Q1,March,3,30,Saturday,13,2019-03-30
20190331,2019,Q1,March,3,31,Sunday,13,2019-03-31
20190401,2019,Q2,April,4,1,Monday,14,2019-04-01
20190402,2019,Q2,April,4,2,Tuesday,14,2019-04-02
20190403,2019,Q2,April,4,3,Wednesday,14,2019-04-03
20190404,2019,Q2,April,4,4,Thursday,14,2019-04-04
20190405,2019,Q2,April,4,5,Friday,14,2019-04-05
20190407,2019,Q2,April,4,7,Sunday,14,2019-04-07
20190408,2019,Q2,April,4,8,Monday,15,2019-04-08
20190409,2019,Q2,April,4,9,Tuesday,15,2019-04-09
20190410,2019,Q2,April,4,10,Wednesday,15,2019-04-10
20190411,2019,Q2,April,4,11,Thursday,15,2019-04-11
20190412,2019,Q2,April,4,12,Friday,15,2019-04-12
20190413,2019,Q2,April,4,13,Saturday,15,2019-04-13
20190414,2019,Q2,April,4,14,Sunday,15,2019-04-14
20190415,2019,Q2,April,4,15,Monday,16,2019-04-15
20190416,2019,Q2,April,4,16,Tuesday,16,2019-04-16
20190417,2019,Q2,April,4,17,Wednesday,16,2019-04-17
20190418,2019,Q2,April,4,18,Thursday,16,2019-04-18
20190419,2019,Q2,April,4,19,Friday,16,2019-04-19
20190422,2019,Q2,April,4,22,Monday,17,2019-04-22
20190423,2019,Q2,April,4,23,Tuesday,17,2019-04-23
20190424,2019,Q2,April,4,24,Wednesday,17,2019-04-24
20190425,2019,Q2,April,4,25,Thursday,17,2019-04-25
20190426,2019,Q2,April,4,26,Friday,17,2019-04-26
20190427,2019,Q2,April,4,27,Saturday,17,2019-04-27
20190429,2019,Q2,April,4,29,Monday,18,2019-04-29
20190430,2019,Q2,April,4,30,Tuesday,18,2019-04-30
20190501,2019,Q2,May,5,1,Wednesday,18,2019-05-01
20190502,2019,Q2,May,5,2,Thursday,18,2019-05-02
20190503,2019,Q2,May,5,3,Friday,18,2019-05-03
20190504,2019,Q2,May,5,4,Saturday,18,2019-05-04
20190505,2019,Q2,May,5,5,Sunday,18,2019-05-05
20190506,2019,Q2,May,5,6,Monday,19,2019-05-06
20190507,2019,Q2,May,5,7,Tuesday,19,2019-05-07
20190508,2019,Q2,May,5,8,Wednesday,19,2019-05-08
20190509,2019,Q2,May,5,9,Thursday,19,2019-05-09
20190510,2019,Q2,May,5,10,Friday,19,2019-05-10
20190512,2019,Q2,May,5,12,Sunday,19,2019-05-12
20190513,2019,Q2,May,5,13,Monday,20,2019-05-13
20190514,2019,Q2,May,5,14,Tuesday,20,2019-05-14
20190515,2019,Q2,May,5,15,Wednesday,20,2019-05-15
20190516,2019,Q2,May,5,16,Thursday,20,2019-05-16
20190517,2019,Q2,May,5,17,Friday,20,2019-05-17
20190519,2019,Q2,May,5,19,Sunday,20,2019-05-19
20190521,2019,Q2,May,5,21,Tuesday,21,2019-05-21
20190523,2019,Q2,May,5,23,Thursday,21,2019-05-23
20190525,2019,Q2,May,5,25,Saturday,21,2019-05-25
20190526,2019,Q2,May,5,26,Sunday,21,2019-05-26
20190528,2019,Q2,May,5,28,Tuesday,22,2019-05-28
20190529,2019,Q2,May,5,29,Wednesday,22,2019-05-29
20190530,2019,Q2,May,5,30,Thursday,22,2019-05-30
20190531,2019,Q2,May,5,31,Friday,22,2019-05-31
20190602,2019,Q2,June,6,2,Sunday,22,2019-06-02
20190603,2019,Q2,June,6,3,Monday,23,2019-06-03
20190604,2019,Q2,June,6,4,Tuesday,23,2019-06-04
20190605,2019,Q2,June,6,5,Wednesday,23,2019-06-05
20190606,2019,Q2,June,6,6,Thursday,23,2019-06-06
20190607,2019,Q2,June,6,7,Friday,23,2019-06-07
20190609,2019,Q2,June,6,9,Sunday,23,2019-06-09
20190610,2019,Q2,June,6,10,Monday,24,2019-06-10
20190611,2019,Q2,June,6,11,Tuesday,24,2019-06-11
20190612,2019,Q2,June,6,12,Wednesday,24,2019-06-12
20190613,2019,Q2,June,6,13,Thursday,24,2019-06-13
20190614,2019,Q2,June,6,14,Friday,24,2019-06-14
20190616,2019,Q2,June,6,16,Sunday,24,2019-06-16
20190617,2019,Q2,June,6,17,Monday,25,2019-06-17
20190618,2019,Q2,June,6,18,Tuesday,25,2019-06-18
