Source,Title,Date,Author,Link,Extract
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,wtol.com,https://www.wtol.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,استشهاد الأسير عبد الرحمن البحش في سجن مجدو الإسرائيلي - ( صورة ) ,2024-01-01,alquds.co.uk,https://www.alquds.co.uk/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A3%D8%B3%D9%8A%D8%B1-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A-%D9%81%D9%8A-%D8%B3%D8%AC%D9%86-%D9%85%D8%AC%D8%AF%D9%88-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1/,استشهاد الأسير عبد الرحمن البحش في سجن مجدو الإسرائيلي - ( صورة ) 
GDELT,California must step up the fight against opioid overdose deaths,2024-01-01,dailybreeze.com,https://www.dailybreeze.com/2024/01/01/california-must-step-up-the-fight-against-opioid-overdose-deaths/,California must step up the fight against opioid overdose deaths
GDELT,شبورة تصل حد الضباب وأمطار متوسطة .. حالة الطقس أول السنة الجديدة 2024,2024-01-01,elwatannews.com,https://www.elwatannews.com/news/details/7051873,شبورة تصل حد الضباب وأمطار متوسطة .. حالة الطقس أول السنة الجديدة 2024
GDELT,الحكومة تطلق حملة خدمية لتطوير مدينة الكاظمية,2024-01-01,azzaman.com,https://www.azzaman.com/%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%AA%D8%B7%D9%84%D9%82-%D8%AD%D9%85%D9%84%D8%A9-%D8%AE%D8%AF%D9%85%D9%8A%D8%A9-%D9%84%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7/,الحكومة تطلق حملة خدمية لتطوير مدينة الكاظمية
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,cbs19.tv,https://www.cbs19.tv/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,ارتقاء الأسير عبد الرحمن البحش من نابلس في  مجدو  ,2024-01-01,arn.ps,https://arn.ps/post/279114.html,ارتقاء الأسير عبد الرحمن البحش من نابلس في  مجدو  
GDELT,المحكمة العليا الإسرائيلية تُبقي على  حجة المعقولية  ,2024-01-01,arn.ps,https://arn.ps/post/279111.html,المحكمة العليا الإسرائيلية تُبقي على  حجة المعقولية  
GDELT,تفاصيل اغتيال الاحتلال للأسير عبد الرحمن البحش في سجن  مجدو  ,2024-01-01,qudspress.com,https://qudspress.com/106306/,تفاصيل اغتيال الاحتلال للأسير عبد الرحمن البحش في سجن  مجدو  
GDELT,النزاهة تمنع هدر مليار دينار وتسترد مُداناً من أنقرة,2024-01-01,azzaman.com,https://www.azzaman.com/%D8%A7%D9%84%D9%86%D8%B2%D8%A7%D9%87%D8%A9-%D8%AA%D9%85%D9%86%D8%B9-%D9%87%D8%AF%D8%B1-%D9%85%D9%84%D9%8A%D8%A7%D8%B1-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1-%D9%88%D8%AA%D8%B3%D8%AA%D8%B1%D8%AF-%D9%85%D9%8F/,النزاهة تمنع هدر مليار دينار وتسترد مُداناً من أنقرة
GDELT,5 things digital health companies need to do to achieve success,2024-01-01,kevinmd.com,https://www.kevinmd.com/2024/01/5-things-digital-health-companies-need-to-do-to-achieve-success.html,5 things digital health companies need to do to achieve success
GDELT,المحكمة العليا تقرر إلغاء قانون المعقولية الذي يحد من إشراف المحكمة على الحكومة والوزراء,2024-01-01,alarab.co.il,https://www.alarab.co.il/Article/1086543,المحكمة العليا تقرر إلغاء قانون المعقولية الذي يحد من إشراف المحكمة على الحكومة والوزراء
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,wwltv.com,https://www.wwltv.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,تنسيقية أساتذة الثانوي تُضرب يومين وتهدد بعرقلة الامتحانات الإشهادية‬,2024-01-01,hespress.com,https://www.hespress.com/%D8%AA%D9%86%D8%B3%D9%8A%D9%82%D9%8A%D8%A9-%D8%A3%D8%B3%D8%A7%D8%AA%D8%B0%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%88%D9%8A-%D8%AA%D9%8F%D8%B6%D8%B1%D8%A8-%D9%8A%D9%88%D9%85%D9%8A%D9%86-%D9%88%D8%AA-1290691.html,تنسيقية أساتذة الثانوي تُضرب يومين وتهدد بعرقلة الامتحانات الإشهادية‬
GDELT,استشهاد أسير فلسطيني في سجن  مجدو  - وكالة قدس برس للأنباء,2024-01-01,qudspress.com,https://qudspress.com/106303/,استشهاد أسير فلسطيني في سجن  مجدو  - وكالة قدس برس للأنباء
GDELT,7 سلع استراتيجية « 2 » ,2024-01-01,akhbarelyom.com,https://akhbarelyom.com/news/newdetails/4274707/1/7-%D8%B3%D9%84%D8%B9-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A9-2-,7 سلع استراتيجية « 2 » 
GDELT,تفاصيل زيادة الاشتراك التأميني 2024 رسميًا من اليوم,2024-01-01,akhbarelyom.com,https://akhbarelyom.com/news/newdetails/4274270/1/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%B1%D8%A7%D9%83-%D8%A7%D9%84%D8%AA%D8%A3%D9%85%D9%8A%D9%86%D9%8A-2024-%D8%B1%D8%B3%D9%85%D9%8A,تفاصيل زيادة الاشتراك التأميني 2024 رسميًا من اليوم
GDELT,جو 24 : وفاة كاريمان حمزة أول مذيعة محجبة في التلفزيون المصري,2024-01-01,jo24.net,https://jo24.net/article/491795,جو 24 : وفاة كاريمان حمزة أول مذيعة محجبة في التلفزيون المصري
GDELT,US seizes more illegal e - cigarettes ; thousands of new ones are launching,2024-01-01,greatbendpost.com,https://greatbendpost.com/posts/2b48a79a-c821-4010-b6cc-984b62875af1,US seizes more illegal e - cigarettes ; thousands of new ones are launching
GDELT,جو 24 : تجتمع بحميدتي في إثيوبيا ..  تقدم  تطرح رؤية لحل أزمة السودان,2024-01-01,jo24.net,https://jo24.net/article/491786,جو 24 : تجتمع بحميدتي في إثيوبيا ..  تقدم  تطرح رؤية لحل أزمة السودان
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,wfaa.com,https://www.wfaa.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,kens5.com,https://www.kens5.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,13newsnow.com,https://www.13newsnow.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,California must step up the fight against opioid overdose deaths,2024-01-01,dailynews.com,https://www.dailynews.com/2024/01/01/california-must-step-up-the-fight-against-opioid-overdose-deaths/,California must step up the fight against opioid overdose deaths
GDELT,Biden dividing black community with plan for menthol ban,2024-01-01,wnd.com,https://www.wnd.com/2024/01/biden-dividing-black-community-plan-menthol-ban/,Biden dividing black community with plan for menthol ban
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,king5.com,https://www.king5.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,نوة رأس السنة هتقلب الجو .. بيان مهم من الأرصاد بشأن الطقس غدا : أمطار غزيرة وضباب,2024-01-01,almasryalyoum.com,https://www.almasryalyoum.com/news/details/3066668,نوة رأس السنة هتقلب الجو .. بيان مهم من الأرصاد بشأن الطقس غدا : أمطار غزيرة وضباب
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,wcnc.com,https://www.wcnc.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,kcentv.com,https://www.kcentv.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,"Baby formula recalled , may be contaminated with bacteria",2024-01-01,krem.com,https://www.krem.com/article/news/nation-world/baby-formula-for-infants-with-milk-allergies-recalled/507-37d4ad29-f57a-4420-aba5-5523955a83d9,"Baby formula recalled , may be contaminated with bacteria"
GDELT,النيل – قناة مصر الإخبارية | رئيس الوزراء يتابع أعمال تطهير وتكرير بحيرة البرلس,2024-01-01,nile.eg,https://www.nile.eg/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%8A%D8%AA%D8%A7%D8%A8%D8%B9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%AD%D9%8A%D8%B1%D8%A9-%D8%A7,النيل – قناة مصر الإخبارية | رئيس الوزراء يتابع أعمال تطهير وتكرير بحيرة البرلس
GDELT,سبتمبر نت - النعيمي والمطهر والدرة يدشنون العمل بالنافذة البحرية الواحدة بميناء الحديدة,2024-01-01,26sep.net,https://26sep.net/index.php/local/70872-2024-01-01-17-04-54,سبتمبر نت - النعيمي والمطهر والدرة يدشنون العمل بالنافذة البحرية الواحدة بميناء الحديدة
GDELT,رئيس الوزراء يتابع موقف أعمال تطوير بحيرة البرلس,2024-01-01,vetogate.com,https://www.vetogate.com/5055973,رئيس الوزراء يتابع موقف أعمال تطوير بحيرة البرلس
GDELT,مفهوم الصحة الانجابية وعلاقتها بالمشكلة السكانية .. ندوة بمركز إعلام تلا بالمنوفية,2024-01-01,elfagr.org,https://www.elfagr.org/4845193,مفهوم الصحة الانجابية وعلاقتها بالمشكلة السكانية .. ندوة بمركز إعلام تلا بالمنوفية
GDELT,Infant formula recalled in the US after Israel testing found contamination,2024-01-01,stripes.com,https://www.stripes.com/theaters/us/2024-01-01/infant-formula-recalled-us-12523672.html,Infant formula recalled in the US after Israel testing found contamination
GDELT,5 individuals who sucked in 2023 and made a negative impact on reproductive justice,2024-01-01,al.com,https://www.al.com/reckon/2024/01/5-individuals-who-sucked-in-2023-and-made-a-negative-impact-on-reproductive-justice.html,5 individuals who sucked in 2023 and made a negative impact on reproductive justice
GDELT,"ROSEN , NATIONAL TRIAL LAWYERS , Encourages Milestone",2024-01-01,globenewswire.com,https://www.globenewswire.com/news-release/2024/01/01/2802346/0/en/ROSEN-NATIONAL-TRIAL-LAWYERS-Encourages-Milestone-Pharmaceuticals-Inc-Investors-to-Inquire-About-Securities-Class-Action-Investigation-MIST.html,"ROSEN , NATIONAL TRIAL LAWYERS , Encourages Milestone"
GDELT,مقتل شخصين بسبب سلسلة الزلازل القوية التي ضربت اليابان,2024-01-01,shorouknews.com,https://www.shorouknews.com/news/view.aspx?cdate=01012024&id=877a7bbd-0262-4452-9934-50bbdabe4e44,مقتل شخصين بسبب سلسلة الزلازل القوية التي ضربت اليابان
GDELT,"Traptox Review 2024 : The Cost , Results , and Side Effects",2024-01-01,cosmopolitan.com,https://www.cosmopolitan.com/style-beauty/beauty/a46223580/traptox-review/,"Traptox Review 2024 : The Cost , Results , and Side Effects"
GDELT,رئيس الوزراء يتابع أعمال تطوير بحيرة البرلس,2024-01-01,almasryalyoum.com,https://www.almasryalyoum.com/news/details/3066504,رئيس الوزراء يتابع أعمال تطوير بحيرة البرلس
GDELT,"OTLK DEADLINE TOMORROW : ROSEN , TRUSTED INVESTOR COUNSEL , Encourages Outlook Therapeutics , Inc . Investors to Secure Counsel Before Important January 2 Deadline in Securities Class Action",2024-01-01,tmcnet.com,https://www.tmcnet.com/usubmit/2024/01/01/9939136.htm,"OTLK DEADLINE TOMORROW : ROSEN , TRUSTED INVESTOR COUNSEL , Encourages Outlook Therapeutics , Inc . Investors to Secure Counsel Before Important January 2 Deadline in Securities Class Action"
GDELT,"Vodafone Idea , Prestige Estates , Aurobindo Pharma and Dixon Technologies : The top performing stocks in the sectoral indices that turned the tide in 2023",2024-01-01,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/sectors-that-turned-the-tide-in-2023/article67695743.ece,"Vodafone Idea , Prestige Estates , Aurobindo Pharma and Dixon Technologies : The top performing stocks in the sectoral indices that turned the tide in 2023"
GDELT,صدور تقويم تفاعلي للإقرارات الزكوية والضريبية لعام 2024م,2024-01-01,slaati.com,https://slaati.com/2024/01/01/p2435359.html,صدور تقويم تفاعلي للإقرارات الزكوية والضريبية لعام 2024م
GDELT,فعاليات متنوعة للأطفال بثقافة البحيرة احتفالا بالعام الجديد,2024-01-01,elfagr.org,https://www.elfagr.org/4845158,فعاليات متنوعة للأطفال بثقافة البحيرة احتفالا بالعام الجديد
GDELT,"OTLK DEADLINE TOMORROW : ROSEN , TRUSTED INVESTOR COUNSEL , Encourages Outlook Therapeutics , Inc . Investors to Secure Counsel Before Important January 2 Deadline in Securities Class Action – OTLK - January 01 , 2024 at 12 : 20 pm EST",2024-01-01,marketscreener.com,https://www.marketscreener.com/quote/stock/OUTLOOK-THERAPEUTICS-INC-57291679/news/OTLK-DEADLINE-TOMORROW-ROSEN-TRUSTED-INVESTOR-COUNSEL-Encourages-Outlook-Therapeutics-Inc-Inves-45654881/,"OTLK DEADLINE TOMORROW : ROSEN , TRUSTED INVESTOR COUNSEL , Encourages Outlook Therapeutics , Inc . Investors to Secure Counsel Before Important January 2 Deadline in Securities Class Action – OTLK - January 01 , 2024 at 12 : 20 pm EST"
GDELT,Reckitt / Mead Johnson recalls specialty Infant formula,2024-01-01,wgal.com,https://www.wgal.com/article/reckitt-mead-johnson-recalls-specialty-infant-formula/46258425,Reckitt / Mead Johnson recalls specialty Infant formula
GDELT,الرعاية الصحية يتفقد  مجمع السويس الطبي  و  وحدة طب أسرة أكتوبر  بالسويس,2024-01-01,dostor.org,https://www.dostor.org/4595351,الرعاية الصحية يتفقد  مجمع السويس الطبي  و  وحدة طب أسرة أكتوبر  بالسويس
GDELT,حميدتي : قوات الدعم السريع ليست بديلة للجيش السوداني ولا نسعى إلى السلطة بالقوة,2024-01-01,shorouknews.com,https://www.shorouknews.com/news/view.aspx?cdate=01012024&id=c740c2c2-3dc4-4d80-bdbc-b90dd9792c87,حميدتي : قوات الدعم السريع ليست بديلة للجيش السوداني ولا نسعى إلى السلطة بالقوة
GDELT,بدء تطبيق نقاط قياس الخدمة على جميع منشآت تأجير السيارات,2024-01-01,slaati.com,https://slaati.com/2024/01/01/p2435330.html,بدء تطبيق نقاط قياس الخدمة على جميع منشآت تأجير السيارات
GDELT,Some apple sauce bags linked to potential poison on shelves | News,2024-01-01,fox13memphis.com,https://www.fox13memphis.com/news/fda-warns-some-apple-sauce-pouches-linked-to-possible-poisoning-remain-on-shelves/article_b943e3a0-a8bd-11ee-8e0c-eb016663bcec.html,Some apple sauce bags linked to potential poison on shelves | News
GDELT,عقيلة يطلع النواب على نتائج زيارتيه إلى مصر وتركيا,2024-01-01,alwasat.ly,https://alwasat.ly/news/libya/424737,عقيلة يطلع النواب على نتائج زيارتيه إلى مصر وتركيا
GDELT,Need help quitting smoking in 2024 ? Here all the help,2024-01-01,falmouthpacket.co.uk,https://www.falmouthpacket.co.uk/news/24017751.need-help-quitting-smoking-2024-help/,Need help quitting smoking in 2024 ? Here all the help
GDELT,South Carolina : 2 teens killed in New Year Eve crash,2024-01-01,wyff4.com,https://www.wyff4.com/article/2-teens-killed-cherokee-county-south-carolina/46260259,South Carolina : 2 teens killed in New Year Eve crash
GDELT,بإجمالي 1164 نشاطًا فنيًا وثقافيًا .. حصاد قطاع الفنون التشكيلية في 2023,2024-01-01,dostor.org,https://www.dostor.org/4595245,بإجمالي 1164 نشاطًا فنيًا وثقافيًا .. حصاد قطاع الفنون التشكيلية في 2023
GDELT,رسالتان بمناسبة  الاستقلال .. ماذا قال البرهان وحميدتي ؟ – النيلين,2024-01-01,alnilin.com,https://www.alnilin.com/13337391.htm,رسالتان بمناسبة  الاستقلال .. ماذا قال البرهان وحميدتي ؟ – النيلين
GDELT,"North Carolina : Child found in car with adults , drugs",2024-01-01,wyff4.com,https://www.wyff4.com/article/4-arrested-after-child-found-in-car-with-fentanyl-meth-cocaine-gun-deputies-say/46260053,"North Carolina : Child found in car with adults , drugs"
GDELT,العمل والتأهيل والهيئة العامة للأوقاف يبحثان أوضاع المكاتب والمساجد بالمنطقة الجنوبية,2024-01-01,libyaakhbar.com,https://www.libyaakhbar.com/libya-news/2296995.html,العمل والتأهيل والهيئة العامة للأوقاف يبحثان أوضاع المكاتب والمساجد بالمنطقة الجنوبية
GDELT,بدء تطبيق نقاط قياس الخدمة على جميع منشآت تأجير السيارات,2024-01-01,aleqt.com,https://www.aleqt.com/2024/01/01/article_2684476.html,بدء تطبيق نقاط قياس الخدمة على جميع منشآت تأجير السيارات
GDELT,الجيش الإسرائيلي : 29 جنديا قتلوا بنيران صديقة,2024-01-01,aqlame.com,https://www.aqlame.com/node/25893,الجيش الإسرائيلي : 29 جنديا قتلوا بنيران صديقة
GDELT,التموين : تعلن عن ممارسة 50 ألف طن سكر من ( القصب الخام ) ,2024-01-01,almasryalyoum.com,https://www.almasryalyoum.com/news/details/3066388,التموين : تعلن عن ممارسة 50 ألف طن سكر من ( القصب الخام ) 
GDELT,جو 24 : المعايطة عن موعد إجراء الانتخابات : الملك يأمر ونحن نحدد الموعد ونستعد,2024-01-01,jo24.net,https://jo24.net/article/491778,جو 24 : المعايطة عن موعد إجراء الانتخابات : الملك يأمر ونحن نحدد الموعد ونستعد
GDELT,"Longboard Pharmaceuticals to Host Call to Discuss Topline Data from the PACIFIC Study , a Phase 1b / 2a Clinical Trial for Bexicaserin ( LP352 ) in Participants with Developmental and Epileptic Encephalopathies ( DEEs ) ",2024-01-01,marketscreener.com,https://www.marketscreener.com/quote/stock/LONGBOARD-PHARMACEUTICALS-120177740/news/Longboard-Pharmaceuticals-to-Host-Call-to-Discuss-Topline-Data-from-the-PACIFIC-Study-a-Phase-1b-2a-45655064/,"Longboard Pharmaceuticals to Host Call to Discuss Topline Data from the PACIFIC Study , a Phase 1b / 2a Clinical Trial for Bexicaserin ( LP352 ) in Participants with Developmental and Epileptic Encephalopathies ( DEEs ) "
GDELT,STRONG - HF Analysis : More Rapid Uptitration of Heart Failure Therapies Confers Greater Benefit,2024-01-01,hcplive.com,https://www.hcplive.com/view/strong-hf-more-rapid-uptitration-of-heart-failure-therapies-confers-greater-benefit,STRONG - HF Analysis : More Rapid Uptitration of Heart Failure Therapies Confers Greater Benefit
GDELT,Lung Specialist Finds His  Sweet Spot  at the Intersection of Medicine and Technology,2024-01-01,onclive.com,https://www.onclive.com/view/lung-specialist-finds-his-sweet-spot-at-the-intersection-of-medicine-and-technology,Lung Specialist Finds His  Sweet Spot  at the Intersection of Medicine and Technology
GDELT,Fasting Before Cardiac Catheterization May Be Unnecessary,2024-01-01,newswise.com,https://www.newswise.com/articles/fasting-before-cardiac-catheterization-may-be-unnecessary/?ad2f=1&aid=804655,Fasting Before Cardiac Catheterization May Be Unnecessary
GDELT,中国援外医疗队派遣60周年 推动构建人类卫生健康共同体 - 看点,2024-01-01,voc.com.cn,https://www.voc.com.cn/article/202401/202401011324553738.html,中国援外医疗队派遣60周年 推动构建人类卫生健康共同体 - 看点
GDELT,"2023 - cü ilin elmi nailiyyətləri : Sintetik insan emrbrionu , traxeyadan hazırlanan robot ... ",2024-01-01,news.milli.az,https://news.milli.az/hitech/1171924.html,"2023 - cü ilin elmi nailiyyətləri : Sintetik insan emrbrionu , traxeyadan hazırlanan robot ... "
GDELT,  Arm Identity ? UCF company using  AI  to personalize prosthetics,2024-01-01,wmfe.org,https://www.wmfe.org/health/2024-01-01/arm-identity-ucf-company-using-ai-to-personalize-prosthetics,  Arm Identity ? UCF company using  AI  to personalize prosthetics
GDELT,Grandad recovered from bladder cancer thanks to Cancer Research united kingdom trial,2024-01-01,bristolpost.co.uk,https://www.bristolpost.co.uk/special-features/grandad-recovered-bladder-cancer-thanks-8968299,Grandad recovered from bladder cancer thanks to Cancer Research united kingdom trial
GDELT,The sisters who live with a ticking time bomb inside them,2024-01-01,walesonline.co.uk,https://www.walesonline.co.uk/news/health/sisters-who-live-ticking-time-28348764,The sisters who live with a ticking time bomb inside them
GDELT,Analyzing NLS Pharmaceutics ( NASDAQ : NLSP ) and GlycoMimetics ( NASDAQ : GLYC ) ,2024-01-01,tickerreport.com,https://www.tickerreport.com/banking-finance/11512616/analyzing-nls-pharmaceutics-nasdaqnlsp-and-glycomimetics-nasdaqglyc.html,Analyzing NLS Pharmaceutics ( NASDAQ : NLSP ) and GlycoMimetics ( NASDAQ : GLYC ) 
GDELT,Grandad recovered from bladder cancer thanks to Cancer Research united kingdom trial,2024-01-01,dailyrecord.co.uk,https://www.dailyrecord.co.uk/special-features/grandad-recovered-bladder-cancer-thanks-31761498,Grandad recovered from bladder cancer thanks to Cancer Research united kingdom trial
GDELT,"2 Minute Medicine Rewind January 1 , 2024 | 2 Minute Medicine",2024-01-01,2minutemedicine.com,https://www.2minutemedicine.com/2-minute-medicine-rewind-january-1-2024/,"2 Minute Medicine Rewind January 1 , 2024 | 2 Minute Medicine"
GDELT,Comparing GlycoMimetics ( NASDAQ : GLYC ) & NLS Pharmaceutics ( NASDAQ : NLSP ) ,2024-01-01,wkrb13.com,https://www.wkrb13.com/2024/01/01/comparing-glycomimetics-nasdaqglyc-nls-pharmaceutics-nasdaqnlsp.html,Comparing GlycoMimetics ( NASDAQ : GLYC ) & NLS Pharmaceutics ( NASDAQ : NLSP ) 
GDELT,StockNews . com Begins Coverage on Adaptimmune Therapeutics ( NASDAQ : ADAP ) ,2024-01-01,wkrb13.com,https://www.wkrb13.com/2024/01/01/stocknews-com-begins-coverage-on-adaptimmune-therapeutics-nasdaqadap.html,StockNews . com Begins Coverage on Adaptimmune Therapeutics ( NASDAQ : ADAP ) 
GDELT,ImmunoGen ( NASDAQ : IMGN ) Earns Hold Rating from Analysts at StockNews . com,2024-01-01,wkrb13.com,https://www.wkrb13.com/2024/01/01/immunogen-nasdaqimgn-earns-hold-rating-from-analysts-at-stocknews-com.html,ImmunoGen ( NASDAQ : IMGN ) Earns Hold Rating from Analysts at StockNews . com
GDELT, ¿ Una madre inocente tras los barrotes ?: le imputan la muerte de sus tres hijas,2024-01-01,lavanguardia.com,https://www.lavanguardia.com/vida/20240101/9463670/mujer-lleva-carcel-dos-anos-inocente-muerte-hijas.html, ¿ Una madre inocente tras los barrotes ?: le imputan la muerte de sus tres hijas
GDELT,汇  海  聚  侨  湖南湘江新区实现人才与产业的  双向奔赴 - 中国侨网,2024-01-01,chinaqw.com,http://www.chinaqw.com/jjkj/2024/01-01/370359.shtml,汇  海  聚  侨  湖南湘江新区实现人才与产业的  双向奔赴 - 中国侨网
GDELT,Aero - News Network : The aviation and aerospace world daily / real - time news and information service,2024-01-01,aero-news.net,https://www.aero-news.net/Subscribe.cfm?do=main.archive&year=2024&month=1&day=1,Aero - News Network : The aviation and aerospace world daily / real - time news and information service
GDELT,"只想做检查也要先挂号 , 省钱省力的  先检后医  能否推广 ？ - 国内动态 - 华声新闻",2024-01-01,news.voc.com.cn,https://news.voc.com.cn/article/202401/20240101082606327482.html,"只想做检查也要先挂号 , 省钱省力的  先检后医  能否推广 ？ - 国内动态 - 华声新闻"
GDELT,造  计算引擎  为创新赋能 - 要闻 - 湖南在线,2024-01-01,hunan.voc.com.cn,http://hunan.voc.com.cn/article/202312/20231231231350526073.html,造  计算引擎  为创新赋能 - 要闻 - 湖南在线
GDELT,广东 ： 急诊 重症监护等今起不能列入  特需服务 - 新华网,2024-01-01,gd.xinhuanet.com,http://www.gd.xinhuanet.com/20240101/9e7d4887806649f69e3ab455ed823c0c/c.html,广东 ： 急诊 重症监护等今起不能列入  特需服务 - 新华网
GDELT,1月起 ， 这些新规施行 - 中国科技网,2024-01-01,stdaily.com,http://www.stdaily.com/index/kejixinwen/202401/b7b222afeb5540e0b6de61350690d7ca.shtml,1月起 ， 这些新规施行 - 中国科技网
GDELT,1月起 ， 这些新规施行 - 中国科技网,2024-01-01,stdaily.com,http://www.stdaily.com/index/h1t1/202401/b7b222afeb5540e0b6de61350690d7ca.shtml,1月起 ， 这些新规施行 - 中国科技网
GDELT,3孩非亲生案女方称DNA鉴定也不是100 % 准确 ？_ 检测 _ 结果 _ 孩子,2024-01-01,sohu.com,https://www.sohu.com/a/748448084_220095?edtsign=CAF58CFC8A4BD06E9B3314E162AEDF65F818621B&edtcode=ZXZIga8TCtoUBnjChyFSEw==&scm=thor.280_14-200000.0.0.10006,3孩非亲生案女方称DNA鉴定也不是100 % 准确 ？_ 检测 _ 结果 _ 孩子
GDELT,Finaliza programa COVAX ; evitó 2 . 7 millones de muertes por covid,2024-01-01,diariolibre.com,https://www.diariolibre.com/mundo/europa/2023/12/31/finaliza-programa-covax-evito-27-millones-de-muertes-por-covid/2564718,Finaliza programa COVAX ; evitó 2 . 7 millones de muertes por covid
GDELT,"Finaliza el programa COVAX ; se evitaron 2 , 7 millones de muertes por Covid - 19 en todo el mundo",2024-01-01,elarsenal.net,https://www.elarsenal.net/?p=1159953,"Finaliza el programa COVAX ; se evitaron 2 , 7 millones de muertes por Covid - 19 en todo el mundo"
GDELT,广东 ： 急诊 、 重症监护等今起不能列入  特需服务  ,2024-01-01,news.ycwb.com,https://news.ycwb.com/2024-01/01/content_52419221.htm,广东 ： 急诊 、 重症监护等今起不能列入  特需服务  
GDELT,1月起 ， 这些新规施行|法律|立法|行政机关 _ 网易订阅,2024-01-01,163.com,https://www.163.com/dy/article/INBM7ALC0514R9P4.html,1月起 ， 这些新规施行|法律|立法|行政机关 _ 网易订阅
GDELT,1月起 ， 这些新规施行,2024-01-01,yangtse.com,https://www.yangtse.com/zncontent/3469843.html,1月起 ， 这些新规施行
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,tspr.org,https://www.tspr.org/npr-news/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
GDELT,Tafamidis attenuates the decline of cardiac function in patients with transthyretin amyloid cardiomyopathy,2023-12-31,2minutemedicine.com,https://www.2minutemedicine.com/tafamidis-attenuates-the-decline-of-cardiac-function-in-patients-with-transthyretin-amyloid-cardiomyopathy/,Tafamidis attenuates the decline of cardiac function in patients with transthyretin amyloid cardiomyopathy
GDELT,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips,2023-12-31,kasu.org,https://www.kasu.org/health-science/2023-12-31/want-a-polar-bear-plunge-on-new-years-day-heres-a-deep-dive-on-cold-water-dips,Want a polar bear plunge on New Year Day ? Here a deep dive on cold water dips
